20251208,14560.0,14250.0,14740.0,14200.0,188230,16.02
20251209,14570.0,14590.0,14980.0,14570.0,214401,15.89
20251210,14330.0,14600.0,14600.0,14330.0,136272,15.83
20251211,14140.0,14470.0,14590.0,14090.0,675550,16.47
20251212,14350.0,14280.0,14500.0,14110.0,192474,16.52
20251215,14380.0,14390.0,14480.0,14150.0,145979,16.47
20251216,14480.0,14280.0,14560.0,14150.0,278306,16.43
20251217,14560.0,14700.0,15430.0,14350.0,778257,16.62
20251218,14750.0,14570.0,14850.0,14290.0,210537,16.54
20251219,14990.0,14760.0,15050.0,14700.0,237542,16.34
20251222,15310.0,15050.0,15320.0,14950.0,196796,16.33
20251223,15170.0,15220.0,15370.0,14970.0,189465,16.2
20251224,15100.0,15070.0,15250.0,14940.0,158547,16.22
20251226,14590.0,14980.0,15090.0,14560.0,129360,16.13
20251229,14630.0,14430.0,14640.0,14370.0,75424,16.1
20251230,14970.0,14520.0,14980.0,14500.0,93495,16.11
20260102,14680.0,15130.0,15180.0,14680.0,159728,16.04
20260105,14450.0,14830.0,14830.0,14420.0,134658,16.04
