20251208,197200.0,195000.0,198500.0,193600.0,97243,31.29
20251209,202000.0,197300.0,202000.0,196600.0,123286,31.34
20251210,197800.0,203000.0,203000.0,197800.0,52333,31.33
20251211,201000.0,199800.0,202500.0,196100.0,268137,31.01
20251212,203000.0,203500.0,204000.0,200500.0,67742,31.03
20251215,198000.0,201000.0,201500.0,196300.0,39689,31.02
20251216,188600.0,197500.0,198100.0,187300.0,152386,30.91
20251217,188100.0,190400.0,192300.0,187300.0,99390,30.93
20251218,186300.0,185500.0,189400.0,183300.0,93570,30.95
20251219,194600.0,187700.0,194600.0,186500.0,233652,30.98
20251222,196400.0,198000.0,201500.0,195300.0,66989,30.98
20251223,195800.0,196900.0,198700.0,192700.0,63941,30.97
20251224,196800.0,196000.0,198500.0,193800.0,52417,30.99
20251226,191900.0,197000.0,197700.0,191400.0,38739,31.0
20251229,196000.0,190000.0,196700.0,189100.0,37698,31.03
20251230,193500.0,195100.0,196100.0,190800.0,48281,31.05
20260102,193500.0,193600.0,196800.0,191800.0,74804,31.11
20260105,185300.0,195200.0,195200.0,184700.0,153493,31.11
