20251208,97100.0,99700.0,99800.0,96100.0,851551,32.08
20251209,95500.0,97000.0,97000.0,94800.0,691477,32.05
20251210,94500.0,95800.0,95900.0,94000.0,538045,32.08
20251211,94700.0,95900.0,96800.0,94700.0,785399,32.11
20251212,96400.0,95700.0,96400.0,94800.0,481346,32.14
20251215,95700.0,94700.0,97100.0,94200.0,581279,32.15
20251216,93100.0,96100.0,96200.0,92800.0,559341,32.08
20251217,96300.0,94000.0,96500.0,93400.0,668159,32.06
20251218,93000.0,94000.0,94200.0,91500.0,681180,31.89
20251219,94300.0,94100.0,94300.0,92700.0,775883,31.96
20251222,93900.0,94800.0,94900.0,93000.0,475361,31.94
20251223,92700.0,94100.0,94700.0,92500.0,426912,31.92
20251224,92500.0,93200.0,94100.0,92500.0,288895,31.93
20251226,91600.0,93400.0,93400.0,91500.0,368644,31.87
20251229,91800.0,91300.0,91900.0,90300.0,373276,31.86
20251230,91900.0,92000.0,92200.0,90900.0,418596,31.87
20260102,91400.0,92200.0,92200.0,90800.0,467181,31.84
20260105,93000.0,92500.0,94700.0,92400.0,753679,31.84
