20251208,82200.0,82000.0,82200.0,78100.0,223765,15.81
20251209,90200.0,81300.0,90300.0,81000.0,623330,16.46
20251210,86700.0,89000.0,90000.0,85900.0,220304,16.27
20251211,86400.0,87600.0,88000.0,85400.0,142634,16.2
20251212,88700.0,86700.0,88900.0,86500.0,123427,16.34
20251215,84300.0,86200.0,86600.0,84000.0,159089,16.15
20251216,83500.0,84300.0,84900.0,81600.0,200986,16.14
20251217,80800.0,83300.0,83700.0,79500.0,278803,16.17
20251218,80500.0,79200.0,81100.0,78300.0,164395,16.26
20251219,85000.0,81100.0,85800.0,80700.0,249031,16.47
20251222,91200.0,87800.0,95600.0,87100.0,769433,17.5
20251223,97100.0,92700.0,98300.0,91000.0,642180,18.11
20251224,93300.0,96400.0,99100.0,92300.0,353977,18.13
20251226,93800.0,93900.0,97500.0,90100.0,804583,17.07
20251229,91200.0,93700.0,94400.0,90600.0,226484,16.93
20251230,89500.0,91100.0,91300.0,88100.0,217908,16.96
20260102,85000.0,89400.0,89400.0,84700.0,307190,16.86
20260105,86500.0,83400.0,86800.0,82500.0,323479,16.86
